Date,Open,High,Low,Close,Volume
2023-09-08,35.89,37.55,35.76,37.26,593513
2023-09-11,37.98,38.2,37.49,37.99,414467
2023-09-12,38.2,38.28,37.16,38.01,419404
2023-09-13,38.22,39.56,37.41,39.3,1064203
2023-09-14,39.7,42.64,39.27,42.12,1541301
2023-09-15,41.86,43.55,41.65,43.25,1625766
2023-09-18,43.25,44.04,41.67,43.35,941065
2023-09-19,43.3,44.42,43.1,44.34,577540
2023-09-20,44.31,45.7,44.03,45.63,987740
2023-09-21,45.01,45.51,44,44.5,432302
2023-09-22,44.5,45.3,43.87,44.81,652650
2023-09-25,44.48,44.51,42.62,42.68,450186
2023-09-26,41.91,42.93,40.8,42.7,690363
2023-09-27,42.6,44.4,42.25,43.95,459634
2023-09-28,43.74,45.34,43.74,44.39,446305
2023-09-29,44.51,45,43.5,44.02,241808
2023-10-02,44.01,44.55,42.74,42.83,260932
2023-10-03,42.78,43.66,42.09,42.4,277793
2023-10-04,42.39,44.03,41.88,43.85,444073
2023-10-05,44.21,44.62,43.78,43.99,346805
2023-10-06,44,44.1,40.28,40.58,826940
2023-10-09,40.84,42.86,40.75,42.16,351287
2023-10-10,42.84,44.6,42.27,43.95,593818
2023-10-11,43.6,45.4,43.12,43.61,784926
2023-10-12,43.72,44.58,43.1,43.7,402942
2023-10-13,43.37,44.78,43.34,44.08,493833
2023-10-16,45.5,46.38,43.83,44.65,1224850
2023-10-17,44.65,46,43.83,44.2,772141
2023-10-18,44.33,45.95,44.3,45.8,611489
2023-10-19,45.6,46.05,44.8,45,470259
2023-10-20,44.96,44.99,44.1,44.1,253553
2023-10-23,44.1,44.46,43.33,43.55,326151
2023-10-24,44,44.6,42.8,43.46,444457
2023-10-25,43.5,44,42.98,43.52,261382
2023-10-26,43.04,45.52,42.52,45.46,599934
2023-10-27,45.6,46.11,44.81,45.09,377844
2023-10-30,45.68,48.3,45.17,46.99,1047095
2023-10-31,47.73,50.8,47.56,49.94,1140430
2023-11-02,50.86,51.52,48.56,50.06,1091999
2023-11-03,50.08,50.08,48.97,49.51,426635
2023-11-06,50.9,51.7,50.26,50.8,560069
2023-11-07,50.28,51.28,49.63,50.18,763552
2023-11-08,49.98,50.66,47.85,47.86,591415
2023-11-09,48,49.13,47.65,48.95,313329
2023-11-10,48.9,48.96,47.31,47.46,328640
2023-11-13,47.9,48.43,47.23,47.32,227734
2023-11-14,47.54,50.5,47.47,50.44,618728
