Date,Open,High,Low,Close,Volume
2023-05-22,351.879,354.84,345.955,347.066,66818.332332203
2023-05-23,349.843,363.726,347.807,361.69,37208.695048981
2023-05-24,357.432,362.8,350.398,352.989,14509.845974178
2023-05-25,354.1,355.211,345.4,345.4,19283.432951162
2023-05-26,347.621,357.247,347.066,356.321,17456.331190619
2023-05-29,360.949,360.949,351.138,353.175,3187.4335858087
2023-05-30,351.879,357.616,345.955,348.732,7673.6112970893
2023-05-31,343.179,351.324,342.438,342.438,46920.102869066
2023-06-01,340.958,355.58,340.958,353.544,12573.615131545
2023-06-02,359.097,359.097,353.175,358.173,11844.287107673
2023-06-05,359.653,368.908,357.061,362.429,29621.522628796
2023-06-06,356.321,372.61,356.321,370.204,32464.281192952
2023-06-07,370.944,374.831,364.281,367.057,24544.319096688
2023-06-09,370.204,371.129,356.136,356.136,21112.695683628
2023-06-12,355.951,365.762,354.47,355.766,29500.508201131
2023-06-13,357.432,365.021,349.472,352.989,40619.789228777
2023-06-14,356.321,362.8,347.807,355.766,58003.72785999
2023-06-15,361.69,361.69,349.843,354.1,90720.842767884
2023-06-16,353.915,359.838,352.434,357.247,117452.06545022
2023-06-19,357.247,361.69,352.989,354.1,11969.623479183
2023-06-20,354.1,356.692,351.694,355.211,16197.565045715
2023-06-21,355.396,355.396,348.547,349.102,20967.910564815
2023-06-22,351.694,354.47,345.215,350.583,29773.871149337
2023-06-23,347.991,354.47,347.621,351.138,19483.322854001
2023-06-26,351.694,352.619,345.03,349.472,17105.1732532
2023-06-27,350.027,355.58,343.364,346.511,13787.000866074
2023-06-28,352.619,354.285,344.475,353.175,15450.949246463
2023-06-29,354.1,373.166,352.619,372.61,52290.118096683
2023-06-30,374.831,380.2,372.795,377.607,25528.641807425
2023-07-03,381.31,386.678,374.461,385.012,48624.029230021
2023-07-04,385.012,387.418,381.31,381.495,32133.652488797
2023-07-05,381.31,381.31,371.129,372.055,17927.423069741
2023-07-06,371.499,383.531,365.762,379.644,19864.734398337
2023-07-07,372.98,381.681,372.425,378.719,15629.229430076
2023-07-10,375.016,388.714,375.016,384.457,15648.678177379
2023-07-11,391.861,393.342,382.42,383.161,28181.234842394
2023-07-12,384.827,388.344,378.719,385.753,24482.731396895
2023-07-13,388.344,393.157,380.94,389.27,33352.440653134
2023-07-14,391.49,406.113,390.935,398.155,35044.481668515
2023-07-17,398.155,411.111,397.414,403.522,35976.94105311
2023-07-18,403.708,418.33,401.115,414.443,91512.83897751
2023-07-19,417.59,423.699,408.705,411.481,97780.73803896
2023-07-20,409.445,417.22,406.113,408.52,27310.363157593
2023-07-21,410.741,412.592,405.003,408.705,14335.887734411
2023-07-24,412.777,420.366,410.001,417.034,18462.263620581
2023-07-25,417.22,420.182,409.261,412.407,20253.709344402
2023-07-26,413.703,414.998,405.188,406.299,16231.060110514
2023-07-27,406.299,416.85,406.299,412.407,13400.186891932
2023-07-28,411.667,411.667,403.708,406.854,14810.221071417
2023-07-31,407.225,409.63,399.635,404.632,36748.408029472
2023-08-01,404.263,407.225,401.672,403.522,11883.18460228
2023-08-02,399.079,399.079,386.863,390.009,26051.59701269
2023-08-03,386.493,392.786,385.753,392.416,14325.082874798
2023-08-04,393.342,395.748,385.937,393.342,13645.457205145
2023-08-07,393.342,395.378,384.457,387.603,14639.504289533
2023-08-08,387.789,387.789,380.755,387.418,17255.360801819
2023-08-09,389.639,395.193,383.346,385.012,25579.424647606
2023-08-10,385.012,397.414,380.569,381.495,62161.437839038
2023-08-11,383.161,405.928,375.942,397.414,82899.204894098
2023-08-14,397.043,397.043,382.05,382.605,47169.695126124
2023-08-16,383.161,390.565,380.384,387.789,54151.795407987
2023-08-17,389.639,391.12,377.978,380.2,49226.940396422
2023-08-18,381.865,383.717,377.238,382.05,21152.673664196
2023-08-21,382.05,385.197,372.98,375.757,31563.155901235
2023-08-22,378.348,382.236,371.315,372.425,30002.934173131
2023-08-23,375.757,378.719,370.018,375.757,22121.869571474
2023-08-24,381.31,383.901,363.54,365.206,27975.942509749
2023-08-25,362.985,374.276,359.283,369.648,16532.515693715
2023-08-28,377.607,377.607,360.764,366.872,16174.874840528
2023-08-29,366.687,372.055,364.466,365.206,19377.435229795
2023-08-30,365.391,374.831,365.391,372.795,11180.868727441
2023-08-31,376.497,377.793,370.204,370.204,58013.452233641
2023-09-01,370.204,383.161,367.057,380.569,34900.777035664
2023-09-04,383.901,383.901,374.091,374.831,10727.064623698
2023-09-05,374.831,375.942,363.91,363.91,21487.624312196
2023-09-06,367.759,377.574,356.213,373.34,60269.172774474
2023-09-07,373.34,377.189,368.337,375.457,47027.871727441
2023-09-08,375.842,388.158,373.725,387.388,39616.858638484
2023-09-11,389.313,396.241,389.313,392.584,58347.568062445
2023-09-12,395.471,402.591,392.584,399.32,34922.489528567
2023-09-13,402.784,402.784,396.626,401.052,47167.133507544
2023-09-14,401.244,403.169,394.316,400.475,39632.447643719
2023-09-15,400.282,406.248,396.818,399.705,84830.170156512
2023-09-18,397.395,400.282,383.155,385.656,13759.895287868
2023-09-19,403.939,403.939,384.502,388.928,25971.282722343
2023-09-20,392.584,411.829,389.89,411.059,61316.7539263
2023-09-21,401.244,412.791,401.244,408.365,32574.785340101
2023-09-22,405.093,411.829,400.475,407.98,14882.303664824
2023-09-25,407.98,412.214,401.822,407.595,21153.240837558
2023-09-26,407.018,410.866,400.667,406.055,17956.455497265
2023-09-27,400.859,407.018,391.622,391.622,16214.643978951
2023-09-28,390.66,399.127,387.581,396.241,20093.188481544
2023-09-29,392.584,402.591,392.584,398.358,25115.965968422
2023-10-02,401.244,401.244,389.12,395.856,25517.123036482
2023-10-03,392.007,395.856,385.849,392.007,40444.115182981
2023-10-04,387.388,401.822,384.694,396.241,26939.879580975
2023-10-05,396.626,400.859,385.079,385.079,19809.468586258
2023-10-06,386.041,393.547,386.041,391.237,8566.6780104151
2023-10-09,391.237,400.859,385.849,398.165,36681.968586147
2023-10-10,400.09,406.248,399.32,401.437,52659.659685519
2023-10-11,400.859,433.767,400.859,433.382,64888.714659261
2023-10-12,435.692,442.235,429.726,435.692,48550.397905441
2023-10-13,433.767,447.238,429.726,443.967,44846.450261486
2023-10-16,447.431,454.166,431.458,443.967,53826.75654415
2023-10-17,443.005,461.672,443.005,458.015,51713.926701232
2023-10-18,455.128,461.672,451.28,457.438,24145.290575758
2023-10-19,457.053,457.053,449.355,453.012,18243.293193598
2023-10-20,451.857,451.857,437.231,440.31,20725.062827089
2023-10-23,442.62,445.506,439.156,442.235,12293.489528715
2023-10-24,444.544,451.087,437.039,438.963,21583.497382058
2023-10-25,437.039,451.472,433.19,449.74,32256.769633297
2023-10-26,447.816,456.86,440.695,453.974,32693.261779891
2023-10-27,449.355,457.438,438.963,442.812,21018.136125517
2023-10-30,446.276,453.781,439.156,447.623,25708.348167371
2023-10-31,447.816,455.128,442.812,447.816,29875.808900328
2023-11-02,454.166,458.4,446.853,451.28,26686.298429145
2023-11-03,452.627,456.86,445.699,452.242,28244.159685679
